Author;AlgorithmID;ModelID;ModelName;Model_Features;Model_Constraints;SystemIteration;AlgorithmIteration;Timeout;InTime;NoError;Time;Size;T-Value;Validity;Valid Conditions;Coverage;ROIC;MSOC;FIMD;ICST;Runtime;Throughput;TotalCreatedBytes;TotalPauseTime;AveragePauseTime
Joshua Sprey;Chvatal_t2;16;GPLmedium;39;136;4;1;600000;true;true;4135;24;2;1;2212;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Chvatal_t2;16;GPLmedium;39;136;5;1;600000;true;true;4444;24;2;1;2212;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Chvatal_t2;16;GPLmedium;39;136;6;1;600000;true;true;4248;23;2;1;2212;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Chvatal_t2;16;GPLmedium;39;136;7;1;600000;true;true;4335;24;2;1;2212;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Chvatal_t2;16;GPLmedium;39;136;8;1;600000;true;true;4262;24;2;1;2212;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Chvatal_t2;16;GPLmedium;39;136;9;1;600000;true;true;4247;24;2;1;2212;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Chvatal_t2;16;GPLmedium;39;136;10;1;600000;true;true;4261;24;2;1;2212;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Chvatal_t2;17;Violet;102;304;1;1;600000;true;true;16769;26;2;1;18819;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Chvatal_t2;17;Violet;102;304;2;1;600000;true;true;14050;26;2;1;18819;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Chvatal_t2;17;Violet;102;304;3;1;600000;true;true;17054;26;2;1;18819;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Chvatal_t2;17;Violet;102;304;4;1;600000;true;true;15603;26;2;1;18819;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Chvatal_t2;17;Violet;102;304;5;1;600000;true;true;13270;26;2;1;18819;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Chvatal_t2;17;Violet;102;304;6;1;600000;true;true;13074;26;2;1;18819;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Chvatal_t2;17;Violet;102;304;7;1;600000;true;true;15662;26;2;1;18819;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Chvatal_t2;17;Violet;102;304;8;1;600000;true;true;13229;26;2;1;18819;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Chvatal_t2;17;Violet;102;304;9;1;600000;true;true;12907;26;2;1;18819;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;Chvatal_t2;17;Violet;102;304;10;1;600000;true;true;13708;26;2;1;18819;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;ICPL_t2;0;TightVNC;29;66;1;1;600000;true;true;3161;14;2;1;1260;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;ICPL_t2;0;TightVNC;29;66;2;1;600000;true;true;2009;14;2;1;1260;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;ICPL_t2;0;TightVNC;29;66;3;1;600000;true;true;2315;14;2;1;1260;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;ICPL_t2;0;TightVNC;29;66;4;1;600000;true;true;2318;14;2;1;1260;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;ICPL_t2;0;TightVNC;29;66;5;1;600000;true;true;2099;14;2;1;1260;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;ICPL_t2;0;TightVNC;29;66;6;1;600000;true;true;2209;14;2;1;1260;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;ICPL_t2;0;TightVNC;29;66;7;1;600000;true;true;2156;14;2;1;1260;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;ICPL_t2;0;TightVNC;29;66;8;1;600000;true;true;2219;14;2;1;1260;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;ICPL_t2;0;TightVNC;29;66;9;1;600000;true;true;2261;14;2;1;1260;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;ICPL_t2;0;TightVNC;29;66;10;1;600000;true;true;2180;14;2;1;1260;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;ICPL_t2;1;WaterlooGenerated;581;1460;1;1;600000;true;true;83338;152;2;1;614008;1;-1;-1;-1;-1;58.60978;99.4928;2721;0.29727;0.05945
Joshua Sprey;ICPL_t2;1;WaterlooGenerated;581;1460;2;1;600000;true;true;75531;150;2;1;614008;1;-1;-1;-1;-1;52.88695;99.14709;3268;0.45108;0.07518
Joshua Sprey;ICPL_t2;1;WaterlooGenerated;581;1460;3;1;600000;true;true;78782;153;2;1;614008;1;-1;-1;-1;-1;55.96141;99.65112;3268;0.19524;0.03254
Joshua Sprey;ICPL_t2;1;WaterlooGenerated;581;1460;4;1;600000;true;true;69509;156;2;1;614008;1;-1;-1;-1;-1;51.15132;99.5162;2720;0.24747;0.04949
Joshua Sprey;ICPL_t2;1;WaterlooGenerated;581;1460;5;1;600000;true;true;70482;159;2;1;614008;1;-1;-1;-1;-1;54.73955;99.32754;3268;0.3681;0.06135
Joshua Sprey;ICPL_t2;1;WaterlooGenerated;581;1460;6;1;600000;true;true;57141;152;2;1;614008;1;-1;-1;-1;-1;41.60425;99.54013;3268;0.19133;0.03189
Joshua Sprey;ICPL_t2;1;WaterlooGenerated;581;1460;7;1;600000;true;true;66080;153;2;1;614008;1;-1;-1;-1;-1;48.98327;99.45486;3268;0.26703;0.0445
Joshua Sprey;ICPL_t2;1;WaterlooGenerated;581;1460;8;1;600000;true;true;63056;150;2;1;614008;1;-1;-1;-1;-1;46.77362;99.23409;2721;0.35824;0.07165
Joshua Sprey;ICPL_t2;1;WaterlooGenerated;581;1460;9;1;600000;true;true;58190;155;2;1;614008;1;-1;-1;-1;-1;40.87637;99.50541;3268;0.20217;0.0337
Joshua Sprey;ICPL_t2;1;WaterlooGenerated;581;1460;10;1;600000;true;true;63654;152;2;1;614008;1;-1;-1;-1;-1;47.86863;99.28774;3268;0.34095;0.05683
Joshua Sprey;ICPL_t2;2;APL;24;59;1;1;600000;true;true;1928;10;2;1;520;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;ICPL_t2;2;APL;24;59;2;1;600000;true;true;1961;10;2;1;520;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;ICPL_t2;2;APL;24;59;3;1;600000;true;true;1706;10;2;1;520;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;ICPL_t2;2;APL;24;59;4;1;600000;true;true;1900;10;2;1;520;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;ICPL_t2;2;APL;24;59;5;1;600000;true;true;1833;10;2;1;520;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;ICPL_t2;2;APL;24;59;6;1;600000;true;true;1927;10;2;1;520;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;ICPL_t2;2;APL;24;59;7;1;600000;true;true;1631;10;2;1;520;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;ICPL_t2;2;APL;24;59;8;1;600000;true;true;1705;10;2;1;520;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;ICPL_t2;2;APL;24;59;9;1;600000;true;true;1753;10;2;1;520;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;ICPL_t2;2;APL;24;59;10;1;600000;true;true;1989;10;2;1;520;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;ICPL_t2;3;uClibc;314;1593;1;1;600000;true;true;68117;510;2;1;111892;1;-1;-1;-1;-1;39.89011;99.33096;6000;0.26688;0.02426
Joshua Sprey;ICPL_t2;3;uClibc;314;1593;2;1;600000;true;true;69480;507;2;1;111892;1;-1;-1;-1;-1;34.47622;99.43637;6000;0.19432;0.01767
Joshua Sprey;ICPL_t2;3;uClibc;314;1593;3;1;600000;true;true;70845;510;2;1;111892;1;-1;-1;-1;-1;39.8644;99.29988;6546;0.2791;0.02326
Joshua Sprey;ICPL_t2;3;uClibc;314;1593;4;1;600000;true;true;72619;510;2;1;111892;1;-1;-1;-1;-1;42.05491;99.43902;6000;0.23592;0.02145
Joshua Sprey;ICPL_t2;3;uClibc;314;1593;5;1;600000;true;true;67079;510;2;1;111892;1;-1;-1;-1;-1;50.21939;99.47415;6000;0.26408;0.02401
Joshua Sprey;ICPL_t2;3;uClibc;314;1593;6;1;600000;true;true;64052;510;2;1;111892;1;-1;-1;-1;-1;34.98148;99.3545;6000;0.22581;0.02053
Joshua Sprey;ICPL_t2;3;uClibc;314;1593;7;1;600000;true;true;70501;510;2;1;111892;1;-1;-1;-1;-1;40.79352;99.44504;6000;0.22639;0.02058
Joshua Sprey;ICPL_t2;3;uClibc;314;1593;8;1;600000;true;true;73169;507;2;1;111892;1;-1;-1;-1;-1;45.7977;99.49364;6000;0.2319;0.02108
